[FIPS CODE ,  SHORT NAME ,  FULL NAME ,  STATE ,  LATATUDE ,  LONGITUDE ,  POPULATION (2020) ,  AREA (SQ MI)]
[28025, Clay, Clay County, MS, 33.6557, -88.7816, 18383, 410.08]
[13183, Long, Long County, GA, 31.7526, -81.7457, 18374, 400.29]
[13019, Berrien, Berrien County, GA, 31.276, -83.2296, 18352, 451.9]
[51570, Colonial Heights, Colonial Heights City, VA, 37.265, -77.3969, 18352, 7.52]
[20087, Jefferson, Jefferson County, KS, 39.2358, -95.3834, 18349, 532.57]
[19031, Cedar, Cedar County, IA, 41.7723, -91.1324, 18349, 579.44]
[8089, Otero, Otero County, CO, 37.9026, -103.7165, 18321, 1261.96]
[13025, Brantley, Brantley County, GA, 31.1969, -81.9819, 18315, 442.36]
[26019, Benzie, Benzie County, MI, 44.6387, -86.0155, 18310, 319.7]
[45049, Hampton, Hampton County, SC, 32.7763, -81.1407, 18254, 559.9]
[5053, Grant, Grant County, AR, 34.29, -92.4237, 18242, 631.81]
[26079, Kalkaska, Kalkaska County, MI, 44.6847, -85.0902, 18239, 559.87]
[21207, Russell, Russell County, KY, 36.9911, -85.0587, 18221, 253.66]
[47091, Johnson, Johnson County, TN, 36.4549, -81.8518, 18196, 298.48]
[22029, Concordia, Concordia Parish, LA, 31.4459, -91.6401, 18174, 696.92]
[28031, Covington, Covington County, MS, 31.6332, -89.5526, 18148, 413.79]
[42093, Montour, Montour County, PA, 41.0279, -76.6586, 18103, 130.24]
[12079, Madison, Madison County, FL, 30.4441, -83.4701, 18089, 695.95]
[29003, Andrew, Andrew County, MO, 39.9835, -94.8021, 18065, 432.7]
[48503, Young, Young County, TX, 33.1766, -98.6878, 18029, 914.47]
[48133, Eastland, Eastland County, TX, 32.3271, -98.8323, 18011, 926.49]
[19059, Dickinson, Dickinson County, IA, 43.378, -95.1508, 17990, 380.61]
[48287, Lee, Lee County, TX, 30.3107, -96.9657, 17971, 629.02]
[51175, Southampton, Southampton County, VA, 36.7204, -77.1062, 17964, 599.15]
[54047, McDowell, McDowell County, WV, 37.3785, -81.6536, 17943, 533.46]
[8093, Park, Park County, CO, 39.1194, -105.7172, 17907, 2193.85]
[47139, Polk, Polk County, TN, 35.1199, -84.5233, 17898, 434.68]
[5135, Sharp, Sharp County, AR, 36.1612, -91.4798, 17773, 604.44]
[47171, Unicoi, Unicoi County, TN, 36.1107, -82.4323, 17756, 186.17]
[29163, Pike, Pike County, MO, 39.3438, -91.1714, 17711, 670.44]
[30067, Park, Park County, MT, 45.4884, -110.5267, 17710, 2803.06]
[37011, Avery, Avery County, NC, 36.0765, -81.9226, 17680, 247.09]
[46065, Hughes, Hughes County, SD, 44.389, -99.996, 17664, 741.56]
[1067, Henry, Henry County, AL, 31.5147, -85.2414, 17647, 561.75]
[31159, Seward, Seward County, NE, 40.8724, -97.1395, 17641, 571.43]
[47023, Chester, Chester County, TN, 35.4217, -88.6135, 17611, 285.74]
[21079, Garrard, Garrard County, KY, 37.6396, -84.5377, 17568, 230.08]
[36097, Schuyler, Schuyler County, NY, 42.3938, -76.8752, 17562, 328.33]
[19055, Delaware, Delaware County, IA, 42.4712, -91.3673, 17558, 577.76]
[29059, Dallas, Dallas County, MO, 37.6804, -93.0237, 17551, 540.77]
[28159, Winston, Winston County, MS, 33.0885, -89.0344, 17536, 607.25]
[13075, Cook, Cook County, GA, 31.154, -83.4305, 17532, 227.16]
[28007, Attala, Attala County, MS, 33.0863, -89.5815, 17526, 734.98]
[51141, Patrick, Patrick County, VA, 36.6783, -80.2844, 17512, 483.1]
[47075, Haywood, Haywood County, TN, 35.5832, -89.2838, 17475, 533.11]
[16049, Idaho, Idaho County, ID, 45.8441, -115.4675, 17432, 8477.35]
[54065, Morgan, Morgan County, WV, 39.5604, -78.2578, 17426, 229.07]
[5087, Madison, Madison County, AR, 36.011, -93.7246, 17329, 834.26]
[5047, Franklin, Franklin County, AR, 35.5124, -93.8906, 17326, 608.86]
[13241, Rabun, Rabun County, GA, 34.8818, -83.402, 17312, 369.99]
[48145, Falls, Falls County, TX, 31.2533, -96.9359, 17291, 765.48]
[32013, Humboldt, Humboldt County, NV, 41.4068, -118.112, 17289, 9640.76]
[17067, Hancock, Hancock County, IL, 40.4037, -91.1647, 17281, 793.73]
[23021, Piscataquis, Piscataquis County, ME, 45.8373, -69.2846, 17263, 3960.86]
[8051, Gunnison, Gunnison County, CO, 38.6667, -107.0316, 17241, 3239.1]
[5089, Marion, Marion County, AR, 36.2684, -92.6842, 17228, 597.01]
[55103, Richland, Richland County, WI, 43.3756, -90.4295, 17205, 586.15]
[37015, Bertie, Bertie County, NC, 36.0663, -76.9788, 17170, 699.27]
[48395, Robertson, Robertson County, TX, 31.027, -96.5129, 17167, 855.68]
[13017, Ben Hill, Ben Hill County, GA, 31.7598, -83.2205, 17089, 250.12]
[6043, Mariposa, Mariposa County, CA, 37.5815, -119.9054, 17082, 1448.82]
[46127, Union, Union County, SD, 42.8325, -96.656, 17081, 460.54]
[12029, Dixie, Dixie County, FL, 29.6086, -83.1587, 17058, 705.05]
[5043, Drew, Drew County, AR, 33.5894, -91.72, 17046, 828.36]
[19043, Clayton, Clayton County, IA, 42.8447, -91.3414, 17013, 778.54]
[17181, Union, Union County, IL, 37.4713, -89.2551, 16997, 413.46]
[8097, Pitkin, Pitkin County, CO, 39.2171, -106.9166, 16985, 970.7]
[51029, Buckingham, Buckingham County, VA, 37.5722, -78.5288, 16976, 579.66]
[21161, Mason, Mason County, KY, 38.5952, -83.8242, 16956, 240.13]
[55065, Lafayette, Lafayette County, WI, 42.6605, -90.1317, 16942, 633.59]
[37131, Northampton, Northampton County, NC, 36.4178, -77.3969, 16931, 536.59]
[19121, Madison, Madison County, IA, 41.3307, -94.0156, 16926, 561.01]
[55013, Burnett, Burnett County, WI, 45.8627, -92.3676, 16916, 821.85]
[28017, Chickasaw, Chickasaw County, MS, 33.9208, -88.9479, 16915, 501.78]
[19171, Tama, Tama County, IA, 42.0798, -92.5326, 16868, 721.01]
[21147, McCreary, McCreary County, KY, 36.7371, -84.4842, 16867, 426.8]
[55129, Washburn, Washburn County, WI, 45.8992, -91.7912, 16854, 797.11]
[51520, Bristol, Bristol City, VA, 36.618, -82.1605, 16849, 13.01]
[41001, Baker, Baker County, OR, 44.7092, -117.6753, 16840, 3068.36]
[29053, Cooper, Cooper County, MO, 38.8435, -92.8101, 16824, 564.77]
[47153, Sequatchie, Sequatchie County, TN, 35.3712, -85.4106, 16809, 265.86]
[51685, Manassas Park, Manassas Park City, VA, 38.7709, -77.4429, 16798, 2.53]
[54041, Lewis, Lewis County, WV, 38.9959, -80.5022, 16740, 384.9]
[18139, Rush, Rush County, IN, 39.62, -85.4658, 16739, 408.12]
[51750, Radford, Radford City, VA, 37.1229, -80.5587, 16726, 9.87]
[17005, Bond, Bond County, IL, 38.8868, -89.4355, 16716, 380.28]
[5067, Jackson, Jackson County, AR, 35.5992, -91.2145, 16712, 633.94]
[17147, Piatt, Piatt County, IL, 40.0103, -88.5911, 16695, 439.2]
[4012, La Paz, La Paz County, AZ, 33.7294, -113.9815, 16664, 4499.63]
[19083, Hardin, Hardin County, IA, 42.3839, -93.2404, 16639, 569.31]
[18045, Fountain, Fountain County, IN, 40.1209, -87.242, 16617, 395.66]
[51011, Appomattox, Appomattox County, VA, 37.3723, -78.8126, 16610, 333.49]
[38077, Richland, Richland County, ND, 46.2646, -96.9483, 16584, 1435.78]
[8003, Alamosa, Alamosa County, CO, 37.5729, -105.7883, 16581, 722.64]
[55007, Bayfield, Bayfield County, WI, 46.5237, -91.2009, 16575, 1477.86]
[51071, Giles, Giles County, VA, 37.3142, -80.7029, 16557, 355.78]
[5037, Cross, Cross County, AR, 35.2957, -90.7711, 16543, 616.38]
[17045, Edgar, Edgar County, IL, 39.6786, -87.7456, 16535, 623.37]
[5001, Arkansas, Arkansas County, AR, 34.2892, -91.3742, 16515, 988.77]
[19095, Iowa, Iowa County, IA, 41.6863, -92.0655, 16507, 586.46]
[48415, Scurry, Scurry County, TX, 32.7463, -100.9164, 16488, 905.44]
[54091, Taylor, Taylor County, WV, 39.336, -80.0462, 16487, 172.77]
[19041, Clay, Clay County, IA, 43.0826, -95.1509, 16461, 567.24]
[17187, Warren, Warren County, IL, 40.8488, -90.615, 16447, 542.41]
[18121, Parke, Parke County, IN, 39.7736, -87.2064, 16406, 444.66]
[27065, Kanabec, Kanabec County, MN, 45.9452, -93.2934, 16390, 521.59]
[13027, Brooks, Brooks County, GA, 30.842, -83.5802, 16293, 493.05]
[19047, Crawford, Crawford County, IA, 42.0372, -95.382, 16277, 714.19]
[48289, Leon, Leon County, TX, 31.2965, -95.9957, 16263, 1073.15]
[31131, Otoe, Otoe County, NE, 40.6485, -96.1348, 16241, 615.63]
[5075, Lawrence, Lawrence County, AR, 36.0412, -91.107, 16238, 587.61]
[20005, Atchison, Atchison County, KS, 39.5318, -95.3135, 16208, 431.17]
[35053, Socorro, Socorro County, NM, 34.0071, -106.9302, 16200, 6646.68]
[28051, Holmes, Holmes County, MS, 33.1235, -90.0921, 16191, 756.7]
[42105, Potter, Potter County, PA, 41.7449, -77.8958, 16188, 1081.32]
[29013, Bates, Bates County, MO, 38.2573, -94.34, 16186, 836.69]
[47181, Wayne, Wayne County, TN, 35.2399, -87.788, 16168, 734.1]
[45061, Lee, Lee County, SC, 34.1633, -80.2545, 16166, 410.18]
[13083, Dade, Dade County, GA, 34.8546, -85.5044, 16165, 173.98]
[21203, Rockcastle, Rockcastle County, KY, 37.3652, -84.316, 16163, 316.55]
[30041, Hill, Hill County, MT, 48.6282, -110.1112, 16155, 2898.96]
[55003, Ashland, Ashland County, WI, 46.3148, -90.6781, 16080, 1045.04]
[21127, Lawrence, Lawrence County, KY, 38.0679, -82.7348, 16077, 415.6]
[28061, Jasper, Jasper County, MS, 32.0191, -89.1189, 16059, 676.24]
[27001, Aitkin, Aitkin County, MN, 46.6082, -93.4155, 16056, 1821.66]
[1057, Fayette, Fayette County, AL, 33.7212, -87.7388, 16053, 627.66]
[55023, Crawford, Crawford County, WI, 43.2395, -90.931, 16042, 570.66]
[47005, Benton, Benton County, TN, 36.0698, -88.0683, 16006, 394.14]
[5141, Van Buren, Van Buren County, AR, 35.5806, -92.5158, 15998, 708.14]
[17191, Wayne, Wayne County, IL, 38.4296, -88.4256, 15973, 713.81]
[16047, Gooding, Gooding County, ID, 42.971, -114.8115, 15931, 728.97]
[13159, Jasper, Jasper County, GA, 33.3165, -83.688, 15929, 368.17]
[21045, Casey, Casey County, KY, 37.3223, -84.9283, 15914, 444.23]
[8049, Grand, Grand County, CO, 40.1026, -106.1183, 15895, 1846.33]
[6105, Trinity, Trinity County, CA, 40.6507, -123.1126, 15860, 3179.25]
[21103, Henry, Henry County, KY, 38.4485, -85.1189, 15856, 286.28]
[51025, Brunswick, Brunswick County, VA, 36.7648, -77.859, 15841, 566.17]
[51830, Williamsburg, Williamsburg City, VA, 37.2693, -76.7076, 15798, 9.02]
[40117, Pawnee, Pawnee County, OK, 36.3169, -96.6992, 15795, 567.96]
[40095, Marshall, Marshall County, OK, 34.0245, -96.7691, 15792, 371.08]
[55077, Marquette, Marquette County, WI, 43.8196, -89.3987, 15746, 455.6]
[20139, Osage, Osage County, KS, 38.6523, -95.7269, 15744, 705.52]
[29143, New Madrid, New Madrid County, MO, 36.5946, -89.6517, 15731, 674.84]
[5133, Sevier, Sevier County, AR, 33.9972, -94.2412, 15712, 565.13]
[19101, Jefferson, Jefferson County, IA, 41.0318, -91.9489, 15705, 435.51]
[12125, Union, Union County, FL, 30.0439, -82.3714, 15701, 243.56]
[20133, Neosho, Neosho County, KS, 37.5585, -95.3068, 15656, 571.47]
[18013, Brown, Brown County, IN, 39.1962, -86.2274, 15606, 311.98]
[17159, Richland, Richland County, IL, 38.7124, -88.0851, 15598, 359.99]
[51135, Nottoway, Nottoway County, VA, 37.143, -78.0512, 15597, 314.39]
[51063, Floyd, Floyd County, VA, 36.9316, -80.3625, 15593, 380.42]
[17015, Carroll, Carroll County, IL, 42.0687, -89.9343, 15576, 444.81]
[13221, Oglethorpe, Oglethorpe County, GA, 33.8807, -83.0807, 15509, 439.01]
[17131, Mercer, Mercer County, IL, 41.2053, -90.7414, 15495, 561.2]
[35057, Torrance, Torrance County, NM, 34.6405, -105.8508, 15490, 3344.85]
[5107, Phillips, Phillips County, AR, 34.4274, -90.8489, 15450, 695.66]
[40073, Kingfisher, Kingfisher County, OK, 35.9454, -97.9421, 15430, 898.16]
[1029, Cleburne, Cleburne County, AL, 33.6745, -85.5188, 15426, 560.1]
[54001, Barbour, Barbour County, WV, 39.133, -80.003, 15424, 341.06]
[18165, Vermillion, Vermillion County, IN, 39.8538, -87.464, 15421, 256.88]
[17039, De Witt, De Witt County, IL, 40.1746, -88.9041, 15373, 397.51]
[27127, Redwood, Redwood County, MN, 44.4037, -95.2538, 15350, 878.57]
[18159, Tipton, Tipton County, IN, 40.3113, -86.0519, 15346, 260.54]
[13163, Jefferson, Jefferson County, GA, 33.0549, -82.4182, 15341, 526.49]
[19067, Floyd, Floyd County, IA, 43.0599, -92.789, 15328, 500.63]
[22125, West Feliciana, West Feliciana Parish, LA, 30.8798, -91.42, 15327, 403.21]
[21069, Fleming, Fleming County, KY, 38.3701, -83.6967, 15323, 348.54]
[28023, Clarke, Clarke County, MS, 32.0414, -88.6894, 15314, 691.55]
[27135, Roseau, Roseau County, MN, 48.7751, -95.8108, 15302, 1671.6]
[51077, Grayson, Grayson County, VA, 36.6565, -81.2249, 15287, 442.18]
[17023, Clark, Clark County, IL, 39.3336, -87.7877, 15266, 501.42]
[29135, Moniteau, Moniteau County, MO, 38.6328, -92.5831, 15262, 415.03]
[46027, Clay, Clay County, SD, 42.9146, -96.9756, 15219, 412.19]
[51043, Clarke, Clarke County, VA, 39.1123, -77.9967, 15216, 176.18]
[26113, Missaukee, Missaukee County, MI, 44.3374, -85.0947, 15207, 564.73]
[29121, Macon, Macon County, MO, 39.8308, -92.5646, 15163, 801.23]
[48239, Jackson, Jackson County, TX, 28.9542, -96.5776, 15152, 829.44]
[1129, Washington, Washington County, AL, 31.4076, -88.2079, 15143, 1080.21]
[12045, Gulf, Gulf County, FL, 29.9565, -85.2263, 15131, 564.01]
[19145, Page, Page County, IA, 40.7391, -95.1502, 15131, 534.94]
[21123, Larue, Larue County, KY, 37.5458, -85.6979, 15107, 261.52]
[12065, Jefferson, Jefferson County, FL, 30.4375, -83.8953, 15091, 598.1]
[26011, Arenac, Arenac County, MI, 44.0655, -83.8952, 15077, 363.19]
[16041, Franklin, Franklin County, ID, 42.1811, -111.8132, 15056, 663.65]
[47007, Bledsoe, Bledsoe County, TN, 35.5964, -85.2051, 15032, 406.43]
[17101, Lawrence, Lawrence County, IL, 38.72, -87.7268, 15031, 372.18]
[27143, Sibley, Sibley County, MN, 44.5795, -94.2321, 15005, 588.78]
[37121, Mitchell, Mitchell County, NC, 36.0133, -82.1636, 14992, 221.43]
[48255, Karnes, Karnes County, TX, 28.9057, -97.8594, 14968, 747.56]
[29155, Pemiscot, Pemiscot County, MO, 36.2114, -89.7854, 14958, 492.54]
[13161, Jeff Davis, Jeff Davis County, GA, 31.8056, -82.6368, 14924, 330.74]
